"text,created_at,favorite_count"
"It was the childishly written &amp; taunting PR statement by Fox that made me not do the debate more so than lightweight reporter @megynkelly.,01-27-2016 22:49:44,13996"
"Thank you- Lexington South Carolina!#Trump2016 #MakeAmericaGreatAgainhttps://t.co/jaiRNIyYGL https://t.co/upAo2eDDVB,01-28-2016 03:00:36,5848"
"FOX debate advertising rates falling like a rock! Tune into my special event for the Veterans at 9pm EST!,01-28-2016 03:34:44,10881"
"On Greta 87% of the people said they would not watch the debate if I'm not in it. Wow- what an honor!,01-28-2016 03:41:21,12364"
"#Trump2016 #IACaucus Finder:https://t.co/ANvTcZqfOq https://t.co/thNiQh0nY6,01-28-2016 04:04:23,3830"
"Wow two candidates called last night and said they want to go to my event tonight at Drake University.,01-28-2016 11:56:16,9846"
"The ""debate"" tonight will be a total disaster - low ratings with advertisers and advertising rates dropping like a rock. I hate to see this.,01-28-2016 13:20:01,9470"
"–What America Needs: The Case for Trump” Great new book by the esteemed Jeffrey Lord @JeffJlpa1 Available now. https://t.co/xeHKbIDApr,01-28-2016 15:03:28,4083"
"Being politically correct takes too much time. We have too much to get done! #Trump2016 https://t.co/8icSqEombg https://t.co/fkgkcVxVo7,01-28-2016 15:44:32,10699"
"#Trump2016 #IACaucus Finder:https://t.co/ANvTcZqfOq https://t.co/1vjCHYYlzU,01-28-2016 15:50:02,4131"
"It is my great honor to support our Veterans with you! You can join me now. Thank you! #Trump4Vetshttps://t.co/UVn3kUd2DV,01-28-2016 17:32:06,13172"
"Tennessee GOP Pollhttps://t.co/hfSxKaXC42Trump 32.7%Cruz 16.5%Carson 6.6%Rubio 5.3%Christie 2.4%Jeb 1.6%,01-28-2016 17:51:03,8584"
"20 Most Anticipated Hotel Openings of 2016: Trump International Hotel Washington D.C. https://t.co/jd3H0LQcas,01-28-2016 19:39:27,4619"
"I hear that @SenTedCruzês $$ man Robert Mercer a good man is very angry because Cruz lied to him about liquidating his (Tedês) holdings.?,01-28-2016 19:52:03,6529"
"#Trump2016 #IACaucus Finder:https://t.co/ANvTcZ8EpQ https://t.co/gicaoEOFCC,01-28-2016 22:45:25,4305"
"Donald Trump Hands Bill OêReilly Cable TV Viewership Win- @deadline-https://t.co/Ytid4IrW4y,01-28-2016 22:58:41,4918"
"Watching biased Charles @krauthammer a @FoxNews flunky who didn't know that I won every debate in particular- the last one. Check polls!,01-29-2016 00:18:44,8345"
"An unbelievable night in Iowa with our great Veterans! We raised $6000000.00 while the politicians talked! #GOPDebate,01-29-2016 03:54:32,23307"
"I will take care of the Veterans who have served this country so bravely.#ThankAVet Video: https://t.co/WH9GSeSH29 https://t.co/WMR7jnmsyz,01-29-2016 05:17:17,10961"
"Thank you for the kind words tonight @OMAROSA. You were great! See you soon!,01-29-2016 05:29:31,4605"
"#IACaucus « 2/1/2016 « 6:30pm#MakeAmericaGreatAgain!Iowa caucus finder: https://t.co/ANvTcZqfOq #GOPDebate https://t.co/HLuyCcuLcp,01-29-2016 05:40:07,4732"
"Thank you America!  https://t.co/YJ0KIYpTaV,01-29-2016 06:10:12,4825"
"Thank you for your support!https://t.co/Mjr8D4dDrK,01-29-2016 06:19:59,6921"
"Good morning America! Thank you for all of your support in the latest Drudge poll! https://t.co/XDnixWnqwb https://t.co/yUTtLnALxy,01-29-2016 12:55:34,9912"
"Thank you for your interest &amp; support during last nights #GOPDebate! #IACaucus finder: https://t.co/ANvTcZqfOq https://t.co/yadQiPC49g,01-29-2016 13:00:06,5921"
"Iowa was amazing last night. The event could not have worked out better. We raised $6000000 for our great vets. They were so happy &amp; proud,01-29-2016 13:42:58,13467"
"Getting ready to take off for Nashua New Hampshire. Big crowd will be there soon. Fun!,01-29-2016 13:45:39,6128"
"Great Twitter poll- and I wasn't even there. Thank you! #GOPDebate https://t.co/yLJGkoOeBg,01-29-2016 14:43:21,8794"
"Thank you!Mitchell FOX2 Michigan Poll finds Trump holds 3-1 lead over closest GOP opponents. Trump 47% Clinton 43% https://t.co/xpaeV0YzGV,01-29-2016 17:02:06,9946"
"Every American needs to say 2 simple words to every Vet they meet: THANK YOU! John Wayne Walding https://t.co/wG8EzPHZt1,01-29-2016 17:23:06,7309"
"Thank you- Nashua New Hampshire! #MakeAmericaGreatAgain #Trump2016https://t.co/NpJGvQwYU5 https://t.co/9h8CgrCXGB,01-29-2016 18:27:38,4344"
"Join me tomorrow in Dubuque Iowa! #IACaucus #Trump2016 https://t.co/rWbHdaYgBl,01-29-2016 18:33:16,4103"
"Thank you America! #Trump2016Via @DRUDGE_REPORT https://t.co/hVa0gJiBNz,01-29-2016 18:53:07,6233"
"They say that if I participated in last nightês Fox debate they would have had 12 million more &amp; would have broken the all time record.,01-29-2016 20:40:16,8891"
"Thank you for all of your support Iowa!#MakeAmericaGreatAgain #Trump2016#IACaucus finder: https://t.co/ANvTcZqfOq https://t.co/fQAxuMe01b,01-29-2016 21:26:32,6401"
"The new e-mail release is a disaster for Hillary Clinton. At a minimum how can someone with such bad judgement be our next president?,01-29-2016 23:51:34,13274"
"The great State of Nebraska can do much better than @BenSasse as your Senator. Saw him on @greta - totally ineffective. Wants paid for pols.,01-30-2016 01:10:56,4283"
".@BenSasse looks more like a gym rat than a U.S. Senator. How the hell did he ever get elected?  @greta,01-30-2016 01:15:43,4332"
"Amazing that Ted Cruz can't even get a Senator like @BenSasse who is easy to endorse him. Not one Senator  is endorsing Canada Ted!,01-30-2016 01:25:17,5848"
".@FoxNews is the only network that does not even mention my very successful event last night. $6000000 raised in one hour for our VETS.,01-30-2016 01:31:51,10370"
".@oreillyfactor  The people of Iowa love the fact that I stuck up for my rights as I will do for the U.S. Also got $6000000 for our VETS!,01-30-2016 01:41:51,8851"
"Looking forward to a great weekend in Iowa! #IACaucus #CaucusForTrump Tickets: https://t.co/nU39QHzxxX https://t.co/xZlwspf6xe,01-30-2016 01:54:16,5200"
"THANK YOU to all of the incredible volunteers behind the scenes in Iowa! #CaucusForTrump https://t.co/osvIsBwAgX https://t.co/EY0wNYv9XD,01-30-2016 02:43:18,9441"
"Hillary Clinton is a major national security risk. Not presidential material!,01-30-2016 03:52:49,19114"
"I will be in Iowa all day and until Tuesday morning. Finally after all these years of watching stupidity we will MAKE AMERICA GREAT AGAIN!,01-30-2016 12:38:44,16266"
"I want to thank evangelical Christians for the warm embrace I've received on the campaign trail. Video: https://t.co/u6oOcWGePe,01-30-2016 14:05:31,8379"
"#IACaucus #CaucusForTrump#iCaucused #iVotedhttps://t.co/jSYl2IYjPO,01-30-2016 15:31:51,4576"
"MAKE AMERICA GREAT AGAIN! #IACaucus #CaucusForTrumphttps://t.co/nU39QHzxxX https://t.co/IrrzLCa2ev,01-30-2016 16:29:53,6856"
"The Cruz campaign issued a dishonest and deceptive get out the vote ad calling voters ""in violation."" They are now under investigation. Bad!,01-31-2016 12:22:48,6563"
".@bobvanderplaats is a total phony and dishonest guy. Asked me for expensive hotel rooms free (and more). I said pay and he endorsed Cruz!,01-31-2016 12:31:03,4126"
".@bobvanderplaats asked me to do an event. The people holding the event called me to say he wanted $100000 for himself.Phony @foxandfriends,01-31-2016 12:36:39,4044"
".@bobvanderplaats is a total phony and con man. When I wouldn't give him free hotel rooms and much more he endorsed Cruz. @foxandfriends,01-31-2016 12:42:28,4207"
"I will be going to church in Iowa this morning with my wife Melania. After church I will be making two speeches and touring the State!,01-31-2016 12:49:34,9493"
"Ted Cruz is totally unelectable if he even gets to run (born in Canada). Will loose big to Hillary. Polls show I beat Hillary easily! WIN!,01-31-2016 13:06:25,8650"
"Ted Cruz is in trouble for not reporting his bank borrowing in his very important Financial Disclosure Form. Very low interest loans scam!,01-31-2016 13:16:37,6459"
"Wow just saw an ad - Cruz is lying on so many levels. There is nobody more against ObamaCare than me will repeal &amp; replace. He lies!,01-31-2016 14:22:35,8463"
"By not doing the failed poorly rated debate I was able to make the point of not allowing ""unfairness"" - while raising $6000000 for VETS.,01-31-2016 14:32:03,10405"
"If I would have done the last debate a record would have been set (instead of the poor ratings recieved). Also VETS got $6000000.,01-31-2016 14:40:25,7103"
"I am in Iowa. Will be interviewed on This Week With @GStephanopoulos  this morning. ENJOY!,01-31-2016 14:44:00,4235"
"I will be interviewed on Face The Nation with @jdickerson this morning. Enjoy!,01-31-2016 14:47:07,4481"
"It is time to take back our country- and MAKE AMERICA GREAT AGAIN!#CaucusForTrump Video: https://t.co/y9Fa8Ut6IP https://t.co/bJ6a0t9Pv2,01-31-2016 16:26:39,10392"
"So nice to get an endorsement from the founder and owner of Pizza Ranch in Iowa! A great guy and great places! #CaucusForTrump,01-31-2016 16:47:44,8164"
"Watch @IvankaTrump show you how easy it is to #CaucusForTrump in Iowa! #IACaucus Video: https://t.co/Bf4J2OBtUU https://t.co/4Ma5JSkFu7,01-31-2016 18:40:42,5517"
".@DonaldJTrumpJr &amp; his wife @MrsVanessaTrump attended the #SnowflakeGardenBrunch- here w/ Governor @TerryBranstad. https://t.co/mgLh9Im9QI,01-31-2016 21:03:18,5156"
"Join us! #CaucusForTrump11am WATERLOO: https://t.co/DGw5Yk2iSi1:30pm CEDER RAPIDS: https://t.co/6WZTqOy4TW https://t.co/yyjQ1iFT2x,02-01-2016 02:51:22,5141"
"It all begins today - WE WILL FINALLY TAKE OUR COUNTRY BACK AND MAKE AMERICA GREAT AGAIN!,02-01-2016 13:25:20,21635"
"My experience in Iowa was a great one. I started out with all of the experts saying I couldn't do well there and ended up in 2nd place. Nice,02-02-2016 16:03:21,20296"
"Because I was told I could not do well in Iowa I spent very little there - a fraction of Cruz &amp; Rubio. Came in a strong second. Great honor,02-02-2016 16:14:24,14716"
"The media has not covered my long-shot great finish in Iowa fairly. Brought in record voters and got second highest vote total in history!,02-02-2016 16:29:05,12267"
"I will be talking about my wonderful experience in Iowa and the simultaneous unfair treatment by the media-later in New Hampshire. Big crowd,02-02-2016 16:34:02,9334"
"I don't believe I have been given any credit by the voters for self-funding my campaign the only one. I will keep doing but not worth it!,02-02-2016 16:39:05,15662"
".@Morning_Joe  @mikebarnicle on @realDonaldTrump: He finished 2nd but he made the turn successfully like a pro"",02-02-2016 19:15:55,4764"
"Anybody who watched all of Ted Cruz's far too long rambling overly flamboyant speech last nite would say that was his Howard Dean moment!,02-02-2016 20:02:48,13676"
"On my way to New Hampshire- expecting a big and spirited crowd! #FITN #Trump2016 https://t.co/oUg1ErD0j7 https://t.co/9Hb7JO3wrZ,02-02-2016 22:23:53,15558"
"Great job on @donlemon tonight @kayleighmcenany  @cherijacobus begged us for a job. We said no and she went hostile. A real dummy! @CNN,02-03-2016 05:12:23,5286"
"Ted Cruz didn't win Iowa he stole it. That is why all of the polls were so wrong and why he got far more votes than anticipated. Bad!,02-03-2016 13:47:33,13821"
"During primetime of the Iowa Caucus Cruz put out a release that @RealBenCarson was quitting the race and to caucus (or vote) for Cruz.,02-03-2016 13:56:48,6960"
"Many people voted for Cruz over Carson because of this Cruz fraud. Also Cruz sent out a VOTER VIOLATION certificate to thousands of voters.,02-03-2016 14:07:25,8197"
"The Voter Violation certificate gave poor marks to the unsuspecting voter(grade of F) and told them to clear it up by voting for Cruz. Fraud,02-03-2016 14:10:53,7694"
"And finally Cruz strongly told thousands of caucusgoers (voters) that Trump was strongly in favor of ObamaCare and ""choice"" - a total lie!,02-03-2016 14:21:03,9199"
"Based on the fraud committed by Senator Ted Cruz during the Iowa Caucus either a new election should take place or Cruz results nullified.,02-03-2016 14:28:59,17348"
"I will be interviewed on @greta at 7:00 P.M. Enjoy! @FoxNews,02-03-2016 19:09:38,4989"
"This was sent out from Ted Cruz- as Iowans arrived at their caucus sites to vote. #CruzFraud https://t.co/tRM7KUCrSU,02-03-2016 19:20:55,10086"
"The State of Iowa should disqualify Ted Cruz from the most recent election on the basis that he cheated- a total fraud!,02-03-2016 19:25:08,10848"
"Cruz just lied again- I am and have been totally against #ObamaCare- repeal and replace!,02-03-2016 20:22:46,9614"
"Dr. Ben Carson blasted Ted Cruz for ""deceit and dirty tricks and lies."",02-03-2016 20:44:28,9093"
"Thank you New Hampshire! #MakeAmericaGreatAgain #FITN https://t.co/4EFJbQxJGW,02-03-2016 20:44:37,6940"
"Stop the assault on American values. Stand w/ Trump to #MakeAmericaGreatAgain!#VotersSpeak: https://t.co/XRRJ0fMkNV https://t.co/c7EHokbLD1,02-03-2016 21:29:03,8791"
"THANK YOU to everyone in Little Rock Arkansas tonight! A record crowd of 12K. #Trump2016https://t.co/MjtIq2ii0Q https://t.co/I9WkPN3pWm,02-04-2016 02:31:48,9364"
"Sanders says he wants to run against me because he doesn't want to run against me. He would be so easy to beat!,02-04-2016 03:11:26,8699"
"Thank you @billoreilly &amp; @KarlRove. Ted Cruz should be immediately disqualified in Iowa with each candidate moving up one notch.,02-04-2016 06:33:27,6810"
"#ICYMI: @KarlRove &amp; @oreillyfactor discuss what Ted Cruz did to the great people of Iowa- as they went to vote. https://t.co/Tv0FNezxse,02-04-2016 06:35:50,4990"
".@oreillyfactor @KarlRove- as per the show an even more serious Cruz charge is the fraudulent voter violation certificate sent to everyone.,02-04-2016 06:36:44,5630"
"This is the Cruz voter violation certificate sent to everyone a misdemeanor at minimum. https://t.co/tMav17UGkf,02-04-2016 06:38:05,11489"
"Politicians are trying to chip away at the 2nd Amendment. I wonêt let them take away our guns! #Trump2016Watch: https://t.co/zl4sMjmOUc,02-04-2016 14:26:49,10468"
"Taking a helicopter to New Hampshire boarding now. Amazing activity planned. New UMASS poll very nice! https://t.co/xFvGE0dRlA,02-04-2016 16:12:24,11694"
"I will be interviewed by Anderson Cooper at 8pm on @CNN from New Hampshire. Should be very interesting!,02-04-2016 22:28:58,6775"
"Watch @AC360 on NOW! @CNN,02-05-2016 01:03:23,4065"
"Join us Monday February 8th @ the Verizon Wireless Arena in Manchester New Hampshire! #FITN #NHPolitics #Trump2016 https://t.co/HVfhtJ6O6Z,02-05-2016 16:32:30,4472"
"Big storm in New Hampshire. Moved my event to Monday. Will be there next four days.,02-05-2016 16:50:49,5323"
"Live Free or Die: A motto for the whole country to follow. #NewHampshire #FITN #VoteTrumpNH https://t.co/W04ezOy28v,02-05-2016 17:46:58,6056"
"I very much look forward to tomorrowês debate in New Hampshireãso many things to say so much at stake. It will be an incredible evening!,02-05-2016 20:29:19,8690"
"Such great support in New Hampshire. So many people are working so hard to #MakeAmericaGreatAgain!,02-05-2016 20:36:19,5924"
"Heading to South Carolina really big crowd! Will be back in New Hampshire tomorrow.#MakeAmericaGreatAgain,02-05-2016 21:12:15,5803"
"Join me at Clemson University on Wednesday February 10th! #MakeAmericaGreatAgainhttps://t.co/X6tp1bpIhi,02-05-2016 22:53:20,3952"
"Really dumb @CheriJacobus. Begged my people for a job. Turned her down twice and she went hostile. Major loser zero credibility!,02-06-2016 02:01:35,4860"
"10000 people in South Carolina unbelievable evening! Will be in New Hampshire tomorrow- love it. https://t.co/tF033Yjhu3,02-06-2016 02:08:16,10134"
"I told you so. Our country totally lost control of illegal immigration even with criminals. https://t.co/IZgZqr6BgB,02-06-2016 02:42:58,6129"
"It never ends!  https://t.co/vdErsfh5H6,02-06-2016 02:51:26,5407"
"I said this was happening long ago- I will stop this immediately! https://t.co/IWXGbBVwvT,02-06-2016 03:10:23,4765"
"Border agent: ""We might as well abolish our immigration laws altogether""https://t.co/LsrIXzCyJr,02-06-2016 03:20:34,4661"
"Wow Jeb Bush whose campaign is a total disaster had to bring in mommy to take a slap at me. Not nice!,02-06-2016 14:37:35,13699"
"The New Hampshire drug epidemic must stop. If elected POTUS- I will create borders &amp; the drugs will stop pouring in. https://t.co/YdEnhqdTbS,02-06-2016 15:18:18,6508"
"Join me tomorrow in Plymouth New Hampshire! #FITN #NHPrimary https://t.co/zQscD1mCwM,02-06-2016 17:37:49,3963"
"I love New Hampshire - will be an exciting evening!,02-06-2016 21:40:04,7994"
"Come join us at the Verizon Wireless Center- Manchester New Hampshire on 2/8! Register now: https://t.co/xK5HYX226k https://t.co/zjRpnoV2ih,02-07-2016 00:14:01,7967"
"I will be on State of the Union @CNN with @jaketapper at 9am. Enjoy!,02-07-2016 13:19:33,4018"
"I am on @foxandfriends now! Tune in!,02-07-2016 13:43:47,4042"
"I will be on Meet the Press with Chuck Todd on NBC this morning. Enjoy! https://t.co/EIYyfFtnPs,02-07-2016 13:46:44,5167"
".@ABCPolitics #GOPDebate#MakeAmericaGreatAgain #FITN https://t.co/jM6wrUGQox,02-07-2016 14:54:35,6875"
"Great to meet everyone while having breakfast @ChezVachon this morning! #FITN #VoteTrumpNHhttps://t.co/25UwkinUOd https://t.co/bmZvSmWe7Y,02-07-2016 16:29:09,5277"
"We are going to have a big event at the Verizon Wireless Arena in Manchester New Hampshire! 5K+! Join us tomorrow: https://t.co/HVfhtIPcIp,02-07-2016 20:05:00,4891"
"Thank you Newt!  https://t.co/6FkwdpI0Oj,02-07-2016 20:20:56,6451"
"Thank you- Plymouth New Hampshire! #FITN #NHPrimary https://t.co/1hzn6iZIEw,02-07-2016 21:35:50,6171"
"I am in New Hampshire having a great time! Loved the #GOPDebate last night! Everybody enjoy the Super Bowl. #SuperBowlSunday #SB50,02-07-2016 22:40:07,9047"
"So far the Super Bowl is very boring - not nearly as exciting as politics - MAKE AMERICA GREAT AGAIN!,02-08-2016 02:03:31,30621"
"My two wonderful sons Don and Eric will be on @foxandfriends at 7:02 - now! Enjoy.,02-08-2016 12:01:01,5295"
"Jeb Bush has zero communication skills so he spent a fortune of special interest money on a Super Bowl ad. He is a weak candidate!,02-08-2016 12:20:11,11335"
"Thank you for your support at this mornings Town Hall- in Salem New Hampshire. #FITN #NHPrimary https://t.co/4m6dabtxCV,02-08-2016 16:29:53,5265"
"Jeb Bush is desperate - strongly in favor of #CommonCore and very weak on illegal immigration.,02-08-2016 16:33:15,6664"
"Everybody is laughing at Jeb Bush-spent $100 million and is at bottom of pack. A pathetic figure!,02-08-2016 16:38:00,8385"
"America needs strong leadership. Politicians can talk but they donêt get things done. Video: https://t.co/YwZdQdzKcz https://t.co/lBXXyuZAcO,02-08-2016 18:30:59,9049"
"Today's third stop- Londonderry New Hampshire! Thank you!#FITN #VoteTrumpNH https://t.co/pRpcxaZ7ov,02-08-2016 19:43:20,5289"
"Now that Bush has wasted $120 million of special interest money on his failed campaign he says he would end super PACs. Sad!,02-08-2016 19:47:18,8928"
"#VoteTrumpNH #NHPrimary #FITNhttps://t.co/p4XCxNkXQO,02-08-2016 22:21:41,4902"
"Thank you New Hampshire! #FITN #NHPrimary #VoteTrumpNH  Voting questions? https://t.co/BmZyKQOZJJ https://t.co/1tZfqVETrX,02-09-2016 02:20:29,6724"
"Thank you New Hampshire! #FITN https://t.co/uZItWkqQZa,02-09-2016 04:06:58,8356"
"Remember @JebBush wants COMMON CORE (education from D.C.) and is very weak on ILLEGAL IMMIGRATION (""come as act of love""). Not a leader!,02-09-2016 12:00:30,5752"
"I know the ""Governors"" and Jeb Bush who has gone nasty with lies is by far the weakest of the lot. His family used private eminent domain!,02-09-2016 12:08:19,5825"
"No-one has done more for people with disabilities than me. I have spent many millions of dollars to help out-and am happy to have done so!,02-09-2016 12:16:37,7929"
"The polls are now showing that I am the best to win the GENERAL ELECTION. States that are never in play for Repubs will be won by me. Great!,02-09-2016 12:23:37,11629"
"I will be interviewed on @foxandfriends at 8:40. A.M. Enjoy!,02-09-2016 13:32:26,4054"
"MAKE AMERICA GREAT AGAIN!,02-09-2016 13:37:11,15894"
"Thank you for a great night at the Verizon Wireless Arena- New Hampshire! #VoteTrumpNH#MakeAmericaGreatAgain #FITN https://t.co/pbt7gDaw7y,02-09-2016 14:21:19,6423"
"A message to the great people of New Hampshire on this important day! #VoteTrumpNH Video: https://t.co/7S2f2GSMB8 https://t.co/9WwRWnvqiv,02-09-2016 14:32:14,6097"
"You can find your polling locations at: https://t.co/BmZyKQOZJJ #FITN #NHPrimary #VoteTrumpNH https://t.co/8lREIqhIuN,02-09-2016 15:20:59,4927"
"New Hampshire vote today -  MAKE AMERICA GREAT AGAIN!,02-09-2016 16:46:17,10450"
"ISIS is making big threats today - no respect for U.S.A. or our ""leader"" - If I win it will be a very different storywith very fast results,02-09-2016 21:40:19,19790"
"We will immediately repeal and replace ObamaCare - and nobody can do that like me. We will save $'s and have much better healthcare!,02-09-2016 22:15:34,14554"
"We will stop heroin and other drugs from coming into New Hampshire from our open southern border. We will build a WALL and have security.,02-09-2016 22:19:31,17979"
"Thank you New Hampshire! Departing with my amazing family now! #FITN #NHPrimaryhttps://t.co/rbFfcq8gQq https://t.co/73aoZk8uMG,02-10-2016 03:38:08,14502"
"Thank you to the people of  New Hampshire I love you! Now off to South Carolina.,02-10-2016 03:38:27,18024"
"Dopey Mort Zuckerman owner of the worthless @NYDailyNews has a major inferiority complex. Paper will close soon!,02-10-2016 12:58:39,6265"
"Worthless @NYDailyNews which dopey Mort Zuckerman is desperately trying to sell has no buyer! Liabilities are massive!,02-10-2016 12:59:43,6056"
"Like the worthless @NYDailyNews looks like @politico will be going out of business. Bad reporting- no money no cred!,02-10-2016 13:00:20,6890"
"Such a great experience in New Hampshire - amazing people! Will be leaving for a big event in South Carolina today.,02-10-2016 13:37:25,10414"
"So funny Jeb Bush called me a ""highly gifted politician and a great entertainer"" - I assume that is a compliment!,02-10-2016 15:22:51,13599"
"Big speech tonight in South Carolina - 7:00 P.M. Tremendous crowd!,02-10-2016 23:49:21,7194"
"I was referring to the fact that Jeb Bush wants to keep common core.,02-11-2016 01:34:25,5468"
"THANK YOU- Clemson South Carolina! #MakeAmericaGreatAgain #SCPrimary https://t.co/FgACmaFxxc,02-11-2016 02:12:19,10401"
"I have been consistent in my opposition to Common Core. Get rid of Common Core--- keep education local!,02-11-2016 02:51:40,16333"
"There are no buyers for the worthless @NYDailyNews but little Mort Zuckerman is frantically looking. It is bleeding red ink - a total loser!,02-11-2016 14:13:09,6845"
"Jeb Bush spent more than $40000000 in New Hampshire to come in 4 or 5 I spent $3000000 to come in 1st. Big difference in capability!,02-11-2016 15:11:56,12093"
".@MarkHalperin showed a focus group on @Morning_Joe me using a very bad word. I never said the word left an open blank. Please apologize!,02-11-2016 15:40:04,5017"
"Remember it was the Republican Party with the help of Conservatives that made so many promises to their base BUT DIDN'T KEEP THEM! Hi DT,02-11-2016 16:14:10,7961"
"He (or she) who hesitates is lost: MAKE AMERICA GREAT AGAIN!,02-11-2016 16:51:04,8953"
"Jeb failed as Jeb! He gave up and enlisted Mommy and his brother (who got us into the quicksand of Iraq). Spent $120 million.Weak-no chance!,02-11-2016 19:45:59,8903"
"We are getting reports from many voters that the Cruz people are back to doing very sleazy and dishonest ""pushpolls"" on me. We are watching!,02-11-2016 20:39:33,11254"
"Heading to Baton Rouge Louisiana for a speech. Expecting a very large crowd! See you soon. #Trump2016 #MakeAmericaGreatAgain,02-11-2016 23:03:54,6369"
"Cruz caught cold in lie after denial of push polls like lies w/ @RealBenCarson. How can he preach Christian values? https://t.co/p3yGL02ABA,02-12-2016 00:44:06,6681"
"Just landed in Baton Rouge Louisiana. Reports are out that lines are three quarters of a mile to get in. Wow! #MakeAmericaGreatAgain,02-12-2016 01:06:30,9234"
"THANK YOU- Baton Rouge Louisiana! WE will #MakeAmericaGreatAgain! #Trump2016 https://t.co/XV7EIe7A2l,02-12-2016 03:28:28,11755"
"Weak JEB getting thrown out by management during speech. Do you think he will be this tough on Putin &amp; others?  https://t.co/Tqej1euLVL,02-12-2016 04:10:52,6522"
"Lying Cruz put out a statement –Trump &amp; Rubio are w/Obama on gay marriage."" Cruz is the worst liar crazy or very dishonest. Perhaps all 3?,02-12-2016 04:20:33,11202"
"How can Ted Cruz be an Evangelical Christian when he lies so much and is so dishonest?,02-12-2016 12:03:41,12116"
"NEVADA! Tomorrow is the deadline to register Republican.Visit: https://t.co/bHZ4JVckOpMessage from @IvankaTrump: https://t.co/SZTq1QOXEg,02-12-2016 14:48:17,5079"
"The failing @NYDailyNews destroyed by little Morty Zuckerman is preparing to close and save face by going online. It's dead!,02-12-2016 16:19:14,5301"
"You must be registered Republican by February 16th to vote TRUMP in the Florida primary. https://t.co/xZzUkjV3lLhttps://t.co/lPuprzJBQ5,02-12-2016 18:02:22,5638"
"Nothing conservative about the Club for Growth coming into my office and demanding a $1M contribution which naturally they did not get.,02-12-2016 18:22:06,6303"
"After hearing the news that they would not be able to extort $1M from me they went hostile w/ a series of incorrect &amp; ill-informed ads.,02-12-2016 18:22:20,6392"
"Lightweight @JebBush is spending a fortune of special interest against me in SC. False advertising- desperate and sad!,02-12-2016 18:59:38,6127"
"If @TedCruz doesnêt clean up his act stop cheating &amp; doing negative ads I have standing to sue him for not being a natural born citizen.,02-12-2016 19:45:53,14186"
"Last time lightweight @JebBush tried to knock off @marcorubio he made a total fool of himself. If he doesn't do better this time he is out!,02-12-2016 20:30:07,5823"
"Millions of $'s of false ads  paid for by lobbyists-special interests of cheater @SenTedCruz  and sleepy @JebBush are now running in S.C.,02-12-2016 21:54:11,6680"
"#MakeAmericaGreatAgain! https://t.co/7zuMD4oxUq,02-12-2016 23:12:19,5762"
"I will end illegal immigration and protect our borders! We need to MAKE AMERICA SAFE &amp; GREAT AGAIN! #Trump2016https://t.co/wd3LlMz01I,02-13-2016 00:31:58,12910"
"11000 inside venue tonight in Tampa! Broke record set by Elton John in 1988 w/out musical instruments! Another 5000 outside. Will be back!,02-13-2016 02:34:19,11467"
"When little Morty Zuckerman closes his failing @NYDailyNews will I at least be given some credit? Will happen soon.,02-13-2016 02:44:07,4778"
"Word is that little Morty Zuckermanês @NYDailyNews loses more than $50 million per year---can that be possible?,02-13-2016 02:50:03,4738"
"Just got back from Tampa. It was an amazing evening with an even more amazing crowd - fantastic people! Will be in South Carolina tomorrow.,02-13-2016 04:57:25,9563"
"I am the only one who can fix this. Very sad. Will not happen under my watch! #MakeAmericaGreatAgain https://t.co/8MQ4imuTTi,02-13-2016 15:01:40,5704"
"Now an additional 600-700 jobs in America (2000) being eliminated for move to Mexico- via Hartford Courant. https://t.co/bOIYQLqGRG,02-13-2016 15:16:43,5702"
"The RNC which is probably not on my side just illegally put out a fundraising notice saying Trump wants you to contribute to the RNC.,02-13-2016 16:37:07,6567"
"Totally unauthorized do not pay. I am self funding my campaign! Notice has just been withdrawn. #Trump2016#MakeAmericaGreatAgain,02-13-2016 16:38:14,5565"
"A very big thank you to Bill Donohue head of The Catholic League for the wonderful interview on @CNN and article in Newsmax! Great insight,02-13-2016 16:43:32,4232"
"Get on Trump's List email from the RNC was not authorized. I am self funding my campaign! Do not pay. Email: https://t.co/6hKW7Ssxz4,02-13-2016 17:21:17,5221"
"Thank you South Carolina! We will MAKE AMERICA SAFE &amp; GREAT AGAIN!https://t.co/8pfvTZngrZ https://t.co/QiO0nwcFSA,02-13-2016 17:21:45,6969"
"Love the people of South Carolina - look very much forward to the debate tonight.,02-13-2016 22:27:19,6724"
"The totally unexpected loss of Supreme Court Justice Antonin Scalia is a massive setback for the Conservative movement and our COUNTRY!,02-13-2016 22:34:25,16081"
"Wow! Honored to be chosen by the highly respected + accurate Washington &amp; Lee Mock Convention. I hope you are right - I will make you proud!,02-14-2016 00:00:49,8104"
"Nasty Ted Cruz is at it again- same dirty tricks he used w/ @RealBenCarson- saying I may not be on ballot &amp; I hold liberal positions. LIES!,02-14-2016 00:11:36,7703"
"Ted Cruz is a cheater! He holds the Bible high and then lies and misrepresents the facts!,02-14-2016 00:13:10,9666"
"On the way to the #GOPDebate with my wonderful wife @MelaniaTrump.https://t.co/SnOnu6IHTC https://t.co/f0C429tvHO,02-14-2016 01:17:51,15259"
"Lightweight @JebBush said tonight he didn't know his family used private eminent domain in Texas- Lie! #GOPDebate,02-14-2016 05:24:32,7789"
"Thank you! I miss my father.  https://t.co/1IPVwX0avU,02-14-2016 05:27:38,7752"
