"text,created_at,favorite_count"
"Obama and Republicans are hollowing out our military. Now want to cut troop levels. Lowest level in over 20 years.,07-09-2015 19:02:12,1231"
"Via @BreitbartNews by Katie McHugh:""POLL: DONALD TRUMP LEADS THE PACK AS GOP FRONTRUNNER"" http://t.co/QHP8CZpM5q,07-09-2015 21:01:44,786"
"EXCLUSIVE — DONALD TRUMP ON THE GOP PRIMARY: ‘IF I WIN I WILL BEAT HILLARY’ http://t.co/wlz13nYels via @BreitbartNews by Katie McHugh,07-09-2015 21:14:43,1004"
"Via @CNNPolitics by @JDiamond1: “Trump: RNC call was 'congratulatory'”http://t.co/9ZhIKiBqw5,07-09-2015 21:29:52,303"
"I'm on @CNN's @AC360 tonight @8pm &amp; @FoxNews' @seanhannity @ 10PM discussing immigration and lots of other things.#LetsMakeAmericaGreatAgain,07-09-2015 21:59:25,1148"
"BREAKING - Border security rally in Phoenix AZ at 2PM MST has been moved to @PhoenixConvCtr! Build a wall! Let's Make America Great Again!,07-10-2015 01:55:07,2015"
"Via @trscoop: ""WHOA: Trump changing venues for Saturday rally in Arizona due to OVERWHELMING RESPONSE"" http://t.co/nryPS8aPxA,07-10-2015 09:31:56,648"
"Iran continues to delay the nuclear deal while doing many bad things behind our backs. Time to WALK and double the sanctions. Stop payments!,07-10-2015 13:25:34,1735"
"Jeb Bush just announced he raised over $100M. Everyone of those people who contributed are getting something to the detriment of America!,07-10-2015 14:51:31,1512"
"I want to #MakeAmericaGreatAgain https://t.co/sRePS1nvIq,07-10-2015 15:59:21,1117"
"Via @nypost by @GeoffEarle: “Polls show ‘President Trump’ may not be so far-fetched” http://t.co/C3v63rb9pD,07-10-2015 17:14:56,702"
"Laura--Massive crowd had to move to Phoenix Convention Center. https://t.co/76fQCecDBd,07-10-2015 18:21:36,581"
"http://t.co/PtViAyrO4A,07-10-2015 23:18:29,4345"
"Our biggest problems are solved by growth. We need a President who is a job creator. Let’s Make America Great Again! https://t.co/u25yI5T7E8,07-10-2015 23:49:38,1729"
"Standing with Jamiel Shaw Sabine Durdin Don Rosenberg Lupe Moreno Brenda Sparks Robin Hvidston &amp; their spouses. http://t.co/X67CF765jQ,07-11-2015 01:47:00,1001"
"Look forward to being in Phoenix tomorrow at 2:00 P.M. Hottest ticket in entire country. Was supposed to be 500 people now many thousands!,07-11-2015 05:03:50,1338"
"I love that thousands of people are boycotting @Macys and cutting up credit cards. No guts no glory. This really backfired - love it!,07-11-2015 05:08:12,3005"
"“Tone it down? No way! Donald Trump needs to crank up the volume” http://t.co/3qSUVRaf6f via @FoxNews by @toddstarnes,07-11-2015 08:20:39,1014"
"A strong military will stop wars. Peace through Strength! Let’s Make America Great Again! https://t.co/u25yI5T7E8,07-11-2015 08:21:32,1299"
"Via @CBNNews by @TheBrodyFile: “Donald Trump To Brody File in 2011: People Send Me Bibles” http://t.co/5QWk3GgBiB,07-11-2015 08:22:02,226"
"The Republicans who want to cut SS &amp; Medicaid are wrong. A robust economy will Make America Great Again! https://t.co/u25yI5T7E8,07-11-2015 08:23:29,921"
"Has anyone seen the financials of @Univision. They are doing really badly. Too much debt and not enough viewers. Need money fast. Funny!,07-11-2015 11:44:39,844"
"Boycott @Macys and @Univision. MAKE AMERICA GREAT AGAIN!,07-11-2015 11:46:36,1132"
"Getting ready to go to Las Vegas (Freedom Fest) - great crowd. Then on to amazing Phoenix - that will be a total happening! Love America.,07-11-2015 14:49:40,1064"
"Via @CNNPolitics by @mj_lee: ""Father of murder victim to introduce Trump in Phoenix"" http://t.co/JZuIg1cmEB,07-11-2015 16:37:38,620"
"Today I will be rallying with with 15000 patriots in Arizona for border security! Let's Make America Great Again! https://t.co/u25yI5T7E8,07-11-2015 16:48:29,1583"
"Today I am standing with patriots in Arizona for border security! Build a wall! Let's Make America Great Again! https://t.co/Ve6IxqXqfb,07-11-2015 16:55:19,1741"
"Great @ANHQDC segment with @CharlesHurt: ""Breaking Down the Trump Factor"" http://t.co/PIo4YHPJlP Let's Make America Great Again!,07-11-2015 19:00:20,445"
"Legal immigrants want border security. It is common sense. We must build a wall! Let's Make America Great Again! http://t.co/I5CybmR0MF,07-11-2015 19:06:50,4705"
"I will not be able to attend the Miss USA pageant tomorrow night because I am campaigning in Phoenix. Wishing all well!,07-12-2015 00:56:56,2261"
"Via @BreitbartNews by @AWRHawkins: ""TRUMP PREACHES PEACE THROUGH STRENGTH IN PHOENIX"" http://t.co/HCu2T8TFP2,07-12-2015 03:43:13,1161"
"Convention Center officials in Phoenix don't want to admit that they broke the fire code by allowing 12-15000 people in 4000 code room.,07-12-2015 13:18:21,1259"
"Phoenix Convention Center officials did not want to have thousands of people standing outside in the heat so they let them in. A GREAT day!,07-12-2015 13:21:24,1639"
"Mexico's biggest drug lord escapes from jail. Unbelievable corruption and USA is paying the price.  I told you so!,07-12-2015 21:03:19,7955"
"Sleep eyes @ChuckTodd is killing Meet The Press. Isn't he pathetic? Love watching him fail!,07-12-2015 21:08:52,1150"
"Can you envision Jeb Bush or Hillary Clinton negotiating with 'El Chapo' the Mexican drug lord who escaped from prison? ....,07-13-2015 00:25:37,4370"
"...Trump however would kick his ass!,07-13-2015 00:29:05,5381"
"I hear that sleepy eyes @chucktodd will be fired like a dog from ratings starved Meet The Press? I can't imagine what is taking so long!,07-13-2015 00:36:25,1130"
"Now that the Mexican drug lord escaped from prison everyone is saying that most of the cocaine etc. coming into the U.S. comes over border!,07-13-2015 02:10:23,2398"
".....but that's what I've been saying. Very unfair treatment by the media!,07-13-2015 02:14:13,1846"
"The U.S. will invite El Chapo the Mexican drug lord who just escaped prison to become a U.S. citizen because our ""leaders"" can't say no!,07-13-2015 04:05:42,5281"
"El Chapo and the Mexican drug cartels use the border unimpeded like it was a  vacuum cleaner sucking drugs and death right into the U.S.,07-13-2015 10:47:36,2255"
"....likewise billions of dollars gets brought into Mexico    through the border. We get the killers drugs &amp; crime they get the money!,07-13-2015 10:53:14,2164"
"When will people and the media start to apologize to me for my statement ""Mexico is sending...."" which turned out to be true?  El Chapo,07-13-2015 10:59:19,3545"
"Isn’t it interesting that now that I’m #1 in the polls the networks show polls that are a month old!,07-13-2015 16:14:01,2706"
".@McLaughlinGroup Greatly appreciate yr wonderful comments this weekend. People of “great accomplishment” should easily quality for prez.,07-13-2015 16:14:16,544"
"The joke around town is that I freed El Chapo from the Mexican prison because the timing was so good w/ my statements on border security.,07-13-2015 16:20:39,3166"
"Mexico’s totally corrupt gov’t looks horrible with El Chapo’s escape—totally corrupt. U.S. paid them $3 billion.,07-13-2015 16:21:40,2431"
"El Chapo comes to the U.S. often thru our border—it's been revealed he has CA drivers license. http://t.co/E7UA3eyP5O,07-13-2015 16:24:01,1721"
"Have some fun with this- https://t.co/J59RW8tqQX,07-13-2015 17:04:06,678"
"Rush Limbaugh: ""Trump Has Changed the Entire Debate on Immigration"" http://t.co/894aXjRXDn,07-13-2015 18:54:41,1235"
"I absolutely support Kate’s Law—in honor of the beautiful Kate Steinle who was gunned down in SF by an illegal immigrant.,07-13-2015 19:15:40,3747"
"Very nice - @HuffingtonPost @pollsterpolls has me in first place at 18% and Bush second at 14% http://t.co/IXCbCtDUIp,07-13-2015 19:18:57,1720"
"I am so happy that people are boycotting Macy's http://t.co/qtmaEbeVy8,07-13-2015 21:16:56,2825"
"Let Pete Rose into the Baseball Hall of Fame. It's time he has paid a big and very long price!,07-14-2015 11:13:40,1996"
"Ford is MOVING jobs from Michigan to Mexico AGAIN! http://t.co/TgVQ1458AJ As President this will stop on Day One! Jobs will stay here.,07-14-2015 12:55:59,1980"
"Matt Harvey @Mets -- Don't let the @NYDailyNews get you down---nobody reads it. Play well.,07-14-2015 13:23:46,1426"
"A nation without borders is no nation at all. We must build a wall. Let’s Make America Great Again! https://t.co/u25yI5T7E8,07-14-2015 13:40:19,2384"
"I can't believe that President Obama isn't able or willing to make just one phone call to the family of Kate Steinle.Come on Pres-MAKE CALL!,07-14-2015 14:06:38,3389"
"Response to Hillary Clinton- http://t.co/nzYfehyURa,07-14-2015 14:42:03,818"
"Who do you want negotiating for us? https://t.co/WASlyxbG1j,07-14-2015 15:00:11,659"
"Getting ready to land in Charlottesville Virginia at Trump Vineyards another job producing development that I bought and made AMAZING!,07-14-2015 15:09:02,1077"
"We are no longer silent. We are energized &amp; ready to take our country back. Let’s Make America Great Again! https://t.co/u25yI5T7E8,07-14-2015 16:31:59,2533"
"Via The Hill: Trump Tops National Poll for Second Straight Week  http://t.co/s6nxfqdSQs,07-14-2015 20:37:38,1571"
".@BradSteinle Thank you for yr wonderful tweet of July 4. I wanted a little time to go by before calling. Your sister &amp; family are amazing.,07-15-2015 14:50:16,686"
"Why do people listen to clown @KarlRove on @FoxNews? Spent $430M &amp; lost all races—a Bushy!,07-15-2015 15:01:37,1404"
".@FoxNews should not put @KarlRove on—he has no credibility a bush plant who called all races wrong.,07-15-2015 15:01:52,1256"
".@PolitiTrends @realdonaldtrump is dominating the discussion on Twitter with 79352 mentions today (via http://t.co/nexlCVB8ml ),07-15-2015 15:11:13,763"
".@StephenBaldwin7 You were fabulous on CNN last night--I greatly appreciate your support.  Best wishes.,07-15-2015 20:01:56,834"
"Thank you Piers. https://t.co/uH6h74qShv,07-15-2015 20:18:22,854"
"Irrelevant clown @KarlRove sweats and shakes nervously on @FoxNews as he talks ""bull"" about me. Has zero cred. Made fool of himself in '12.,07-16-2015 10:10:17,1432"
"I hear @pennjillette show on Broadway is terrible. Not surprised boring guy (Penn). Without The Apprentice  show would have died long ago.,07-16-2015 10:18:31,1149"
"I loved firing goofball atheist Penn @pennjillette on The Apprentice. He never had a chance. Wrote letter to me begging for forgiveness.,07-16-2015 13:10:00,962"
"I hope the boycott of @Macys continues forever. So many people are cutting up their cards. Macy's stores suck and they are bad for U.S.A.,07-16-2015 13:14:15,2337"
".@andydean2014 Thank you you were great. You can defend me anytime. Amazing job.,07-16-2015 14:02:01,348"
".@BradSteinle Great talking to you and your parents—fantastic people. Keep your sister’s very important memory alive—big impact!,07-16-2015 14:46:22,676"
".@FoxNews You shouldn’t have @KarlRove on the air—he’s a clown with zero credibility—a Bushy!,07-16-2015 15:02:03,697"
".@KarlRove wasted $400 million + and didn’t win one race—a total loser. @FoxNews,07-16-2015 15:02:34,845"
"Thank you. https://t.co/iGNIDSqlfZ,07-16-2015 17:36:17,881"
"They are great people! https://t.co/7RTinwz1a8,07-16-2015 17:40:54,429"
"Via @BreitbartNews by Steve Bannon: “‘TIME TO GET TOUGH’: TRUMP’S BLOCKBUSTER POLICY MANIFESTO” http://t.co/rrRd7AkFED,07-16-2015 18:35:32,337"
"Is this true about Univision and Fusion? Wow!?!  http://t.co/y7nd9BziBP,07-16-2015 18:37:18,323"
"“30000 MACY’S CUSTOMERS RETALIATE IN SUPPORT OF DONALD TRUMP”  http://t.co/vL4ifAkxRt via @BreitbartNews by @ASwoyer,07-16-2015 18:45:41,888"
"Via @FSMtweet: “Trump is Right: Illegal Alien Crime is Staggering in Scope and Savagery” http://t.co/najLkku1zE,07-16-2015 18:51:22,548"
"Via @TIME by @ZekeJMiller: “Trump Talks Politics at His Virginia Winery” http://t.co/h3eIc4mgu3,07-16-2015 18:53:43,278"
"FLASHBACK – “Donald Trump Blasts Obama for Failing to Secure Christian Pastor’s Freedom in Iran""  http://t.co/AwCVNdzyry via @theblaze’,07-16-2015 19:10:27,717"
"No deal is better than a bad deal. America out negotiated again.  #Iran,07-16-2015 19:20:45,1527"
"Dopey @Lawrence O’Donnell whose unwatchable show is dying in the ratings said that my Apprentice $ numbers were wrong. He is a fool!,07-16-2015 19:49:24,556"
"The worst show in Las Vegas in my opinion is @pennjillette. Hokey garbage. New York show even worse!,07-16-2015 19:54:31,501"
"The Iran deal poses a direct national security threat. It must be stopped in Congress. Stand up Republicans!,07-16-2015 19:57:10,1749"
"Leaving for New Hampshire now. Making a speech—packed house.  Love it!,07-16-2015 20:02:34,1041"
"We need leaders who can negotiate great deals for Americans. It is common sense. Let’s Make America Great Again! https://t.co/u25yI5T7E8,07-16-2015 20:03:29,1343"
"More Bush cronyism – “Jeb Bush and the Common Core Money Trail”  http://t.co/SbeHmuQJak It’s the Bush way!,07-16-2015 20:06:38,572"
"“No government ever voluntarily reduces itself in size. So governments' programs once launched never disappear.” – Ronald Reagan,07-16-2015 20:27:08,1961"
"CNN: ""New GOP polls show Trump's favorability is up"" http://t.co/lEBOJST9dA@MichaelCohen212,07-16-2015 20:28:53,722"
"The thousands of people that showed up for me in Phoenix were amazing Americans. @SenJohnMcCain called them ""crazies""--must apologize!,07-16-2015 20:38:16,1580"
".@SenJohnMcCain should be defeated in the primaries. Graduated last in his class at Annapolis--dummy!,07-16-2015 20:39:56,2860"
".@GovernorPerry just gave a pollster quote on me. He doesn't understand what the word demagoguery means.,07-16-2015 20:48:19,763"
".@GovernorPerry failed on the border. He should be forced to take an IQ test before being allowed to enter the GOP debate.,07-16-2015 20:49:34,2368"
"Thoughts and prayers to the families of the four great Marines killed today.,07-16-2015 21:02:38,5476"
"Get rid of gun free zones. The four great marines who were just shot never had a chance. They were highly trained but helpless without guns.,07-17-2015 09:44:29,9196"
"I had thousands join me in New Hampshire last night! @HillaryClinton had 68. The #SilentMajority is fed up with what is going on in America!,07-17-2015 16:36:57,3796"
"Looking forward to speaking at the @ARGOP Reagan-Rockefeller Dinner tonight! Record crowd. We are no longer silent! #MAKEAMERICAGREATAGAIN!,07-17-2015 17:31:19,1061"
"MILITARY LIVES MATTER! END GUN FREE ZONES! OUR SOLDIERS MUST BE ABLE TO PROTECT THEMSELVES! THIS HAS TO STOP!,07-17-2015 17:31:57,6064"
"We will no longer be silent. We can take our country back! Let’s Make America Great Again! https://t.co/u25yI6aIvG,07-17-2015 17:32:26,2206"
"Via @AP March2013: Jeb said “he was open to…pathway for citizenship for illegal immigrants” http://t.co/zeEKCFXroE Lying on campaign trail!,07-17-2015 18:09:47,473"
"“Donald Trump was proven right on another one of his top issues Thursday: 'gun free zones' at military bases.” http://t.co/x1swUrw8l1,07-17-2015 18:10:09,1128"
